# n	 - Imin	 - Imax
199	 0.020752	 0.020964
200	 0.020753	 0.020964
201	 0.020754	 0.020964
202	 0.020755	 0.020964
203	 0.020756	 0.020964
204	 0.020757	 0.020964
205	 0.020758	 0.020964
206	 0.020759	 0.020964
207	 0.020760	 0.020964
208	 0.020761	 0.020964
209	 0.020762	 0.020964
210	 0.020763	 0.020964
211	 0.020764	 0.020964
212	 0.020765	 0.020964
213	 0.020766	 0.020964
214	 0.020767	 0.020964
215	 0.020767	 0.020964
216	 0.020768	 0.020964
217	 0.020769	 0.020964
218	 0.020770	 0.020964
219	 0.020771	 0.020964
220	 0.020772	 0.020964
